,Common Name,Scientific Name,Date Sited,Location Name,Latitude,Longitude,year
397,Peregrine Falcon,Falco peregrinus,2019-09-26 15:00,R. Hardy Matheson County Preserve,25.6665942,-80.2789021,2019
398,Forster's Tern,Sterna forsteri,2019-09-26 14:45,Port Orange Causeway Park,29.147495,-80.9769201,2019
399,Buteo sp.,Buteo sp.,2019-09-26 14:30,Coral Reef Park,25.631196,-80.3196073,2019
400,Bank Swallow,Riparia riparia,2019-09-26 14:30,Coral Reef Park,25.631196,-80.3196073,2019
401,White-breasted Nuthatch,Sitta carolinensis,2019-09-26 14:14,"1640 Copperfield Circle, Tallahassee, Florida, US (30.606, -84.25)",30.6058214,-84.2501185,2019
402,Indigo Bunting,Passerina cyanea,2019-09-26 14:10,Indiatlantic Beach,28.0865201,-80.5606842,2019
403,Lesser Black-backed Gull,Larus fuscus,2019-09-26 13:43,"Florida Keys Hawkwatch, Curry Hammock State Park, Marathon US-FL (24.7407,-80.9818)",24.740722,-80.981753,2019
404,Tennessee Warbler,Leiothlypis peregrina,2019-09-26 13:27,"16th St, St. Augustine Beach US-FL",29.855198,-81.270312,2019
405,Snail Kite,Rostrhamus sociabilis,2019-09-26 12:21,"106 Hancock Bridge Parkway, Cape Coral, Florida, US (26.649, -81.978)",26.6489349,-81.9778312,2019
406,Blue Grosbeak,Passerina caerulea,2019-09-26 12:00,Chinsegut Wildlife and Environmental Area--Headquarters Tract,28.6297296,-82.3522282,2019
407,Broad-winged Hawk,Buteo platypterus,2019-09-26 11:15,Black Point Park and Marina,25.5400214,-80.3274608,2019
408,Eastern Kingbird,Tyrannus tyrannus,2019-09-26 11:15,Black Point Park and Marina,25.5400214,-80.3274608,2019
409,Purple Martin,Progne subis,2019-09-26 11:15,Black Point Park and Marina,25.5400214,-80.3274608,2019
410,Nashville Warbler,Leiothlypis ruficapilla,2019-09-26 11:15,Black Point Park and Marina,25.5400214,-80.3274608,2019
411,Purple Gallinule,Porphyrio martinica,2019-09-26 11:07,Wakodahatchee Wetlands,26.4781984,-80.144738,2019
412,Gray-headed Swamphen,Porphyrio poliocephalus,2019-09-26 11:07,Wakodahatchee Wetlands,26.4781984,-80.144738,2019
413,Least Bittern,Ixobrychus exilis,2019-09-26 10:24,Green Cay Wetlands & Nature Center,26.4861584,-80.1607561,2019
414,Florida Scrub-Jay,Aphelocoma coerulescens,2019-09-26 10:03,US-FL-Polk: Avon Park AFR (Survey Point C12),27.70431,-81.37402,2019
415,Tree Swallow,Tachycineta bicolor,2019-09-26 10:00,Orange Co. - SR 520/WP,28.5165609,-81.0657222,2019
416,Eastern Towhee,Pipilo erythrophthalmus,2019-09-26 10:00,Orange Co. - SR 520/WP,28.5165609,-81.0657222,2019
417,Graylag Goose (Domestic type),Anser anser (Domestic type),2019-09-26 09:55,Ard Field Road,30.8356208,-87.184232,2019
418,Painted Bunting,Passerina ciris,2019-09-26 09:49,Canaveral National Seashore--Eldora Hammock,28.9082288,-80.8140686,2019
419,Red-cockaded Woodpecker,Dryobates borealis,2019-09-26 09:47,"Saint Marks National Wildlife Refuge, Panacea US-FL (30.0290,-84.4100)",30.028998,-84.410001,2019
420,Wilson's Warbler,Cardellina pusilla,2019-09-26 09:47,McCord Park,30.4730144,-84.2623043,2019
421,Smooth-billed Ani,Crotophaga ani,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
422,King/Clapper Rail,Rallus elegans/crepitans,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
423,Ring-billed Gull,Larus delawarensis,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
424,Myiarchus sp.,Myiarchus sp.,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
425,Gray Kingbird,Tyrannus dominicensis,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
426,Cave Swallow,Petrochelidon fulva,2019-09-26 09:30,Dump Marsh,25.5350068,-80.3431249,2019
427,Swainson's Warbler,Limnothlypis swainsonii,2019-09-26 09:30,Long Key Natural Area & Nature Center,26.0756147,-80.3236842,2019
428,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2019-09-26 09:28,HIghland Oaks Park,25.9658912,-80.1529361,2019
429,Lark Sparrow,Chondestes grammacus,2019-09-26 09:24,Okaloosa Holding Ponds (RESTRICTED ACCESS AREA),30.4742,-86.6236,2019
430,Wood Thrush,Hylocichla mustelina,2019-09-26 09:20,Pinecraft Park,27.3189746,-82.5037765,2019
431,Black Tern,Chlidonias niger,2019-09-26 09:15,Playalinda Beach,28.6816,-80.6515,2019
432,Mississippi Kite,Ictinia mississippiensis,2019-09-26 09:00,Curry Hammock SP--FL Keys Hawkwatch,24.7421075,-80.985589,2019
433,Northern Harrier,Circus hudsonius,2019-09-26 09:00,Curry Hammock SP--FL Keys Hawkwatch,24.7421075,-80.985589,2019
434,Monk Parakeet,Myiopsitta monachus,2019-09-26 09:00,"Private Personal Residence, NE, St.Pete, FL",27.8211854,-82.6345242,2019
435,Bobolink,Dolichonyx oryzivorus,2019-09-26 09:00,Curry Hammock SP--FL Keys Hawkwatch,24.7421075,-80.985589,2019
436,Fulvous Whistling-Duck,Dendrocygna bicolor,2019-09-26 08:57,T.M. Goodwin WMA--Broadmoor Unit,27.8891565,-80.746336,2019
437,American Coot,Fulica americana,2019-09-26 08:57,T.M. Goodwin WMA--Broadmoor Unit,27.8891565,-80.746336,2019
438,Burrowing Owl,Athene cunicularia,2019-09-26 08:55,"3 Calamondin Court, Placida, Florida, US (26.867, -82.216)",26.8666447,-82.2157769,2019
439,Eastern Meadowlark,Sturnella magna,2019-09-26 08:55,"3 Calamondin Court, Placida, Florida, US (26.867, -82.216)",26.8666447,-82.2157769,2019
440,Semipalmated/Western Sandpiper,Calidris pusilla/mauri,2019-09-26 08:47,"US-FL-5203 S Atlantic Ave (28.9767,-80.8562)",28.97672,-80.856214,2019
441,Caspian Tern,Hydroprogne caspia,2019-09-26 08:47,"US-FL-5203 S Atlantic Ave (28.9767,-80.8562)",28.97672,-80.856214,2019
442,passerine sp.,Passeriformes sp.,2019-09-26 08:47,Black Creek Park,30.0478,-81.7101167,2019
443,Scaly-breasted Munia,Lonchura punctulata,2019-09-26 08:35,Charles Deering Estate,25.6258176,-80.3055954,2019
444,Black-whiskered Vireo,Vireo altiloquus,2019-09-26 08:28,"Long Key State Park, Long Key US-FL (24.8142,-80.8214)",24.81416,-80.821392,2019
445,swallow sp.,Hirundinidae sp.,2019-09-26 08:28,"Long Key State Park, Long Key US-FL (24.8142,-80.8214)",24.81416,-80.821392,2019
446,Helmeted Guineafowl,Numida meleagris,2019-09-26 08:25,Palm Bluff Conservation Area,28.8874433,-81.139183,2019
447,Black-crowned Night-Heron,Nycticorax nycticorax,2019-09-26 08:25,Green Cay Wetlands & Nature Center,26.4861584,-80.1607561,2019
448,Louisiana Waterthrush,Parkesia motacilla,2019-09-26 08:14,Fakahatchee Strand PSP-Jones Grade,26.1419743,-81.3792257,2019
449,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,2019-09-26 08:14,Fakahatchee Strand PSP-Jones Grade,26.1419743,-81.3792257,2019
450,tern sp.,Sterninae sp.,2019-09-26 08:10,Saint Edward's School,27.6000898,-80.3389084,2019
451,Philadelphia Vireo,Vireo philadelphicus,2019-09-26 08:09,Leffis Key,27.4522656,-82.6890434,2019
452,American Robin,Turdus migratorius,2019-09-26 08:08,Lake Hiawatha & Longleaf Rd Trail,30.4114202,-84.3486178,2019
453,Herring Gull,Larus argentatus,2019-09-26 08:00,Huguenot Memorial City Park,30.4112444,-81.4206594,2019
454,Great Black-backed Gull,Larus marinus,2019-09-26 08:00,Huguenot Memorial City Park,30.4112444,-81.4206594,2019
455,Crested Caracara,Caracara cheriway,2019-09-26 07:47,US-FL-Avon Park: CR-64 at Wabasso Dairy,27.5977743,-81.454246,2019
456,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2019-09-26 07:45,Tall Timbers Research Station,30.6567786,-84.2087889,2019
457,Sora,Porzana carolina,2019-09-26 07:39,Chapmans Pond,29.6183484,-82.4164295,2019
458,Hairy Woodpecker,Dryobates villosus,2019-09-26 07:35,Babcock-Webb WMA,26.8582653,-81.9401121,2019
459,Least Flycatcher,Empidonax minimus,2019-09-26 07:30,Pine Woods Park,25.647447,-80.356726,2019
460,Red-whiskered Bulbul,Pycnonotus jocosus,2019-09-26 07:30,Pine Woods Park,25.647447,-80.356726,2019
461,American Bittern,Botaurus lentiginosus,2019-09-26 07:04,Sweetwater Wetlands Park,29.6151026,-82.3254061,2019
462,Marsh Wren,Cistothorus palustris,2019-09-26 07:04,Sweetwater Wetlands Park,29.6151026,-82.3254061,2019
463,Petrochelidon sp.,Petrochelidon sp.,2019-09-26 07:03,Sweetwater Wetlands Park,29.6151026,-82.3254061,2019
464,American Woodcock,Scolopax minor,2019-09-26 06:51,Robinson/Vanderah House,29.4823054,-82.2639419,2019
465,Alder Flycatcher,Empidonax alnorum,2019-09-26 06:51,Robinson/Vanderah House,29.4823054,-82.2639419,2019
466,King Rail,Rallus elegans,2019-09-26 06:15,IP Wetlands (no public access),30.4622915,-87.3852814,2019
467,Barn Owl,Tyto alba,2019-09-26 06:04,West Miramar WCA,25.9906768,-80.4098034,2019
468,Great Horned Owl,Bubo virginianus,2018-09-26 23:00,6975 Charles St,29.7667016,-81.2551135,2018
469,Eastern Screech-Owl,Megascops asio,2018-09-26 22:24,My house,26.2792258,-81.8269805,2018
470,Barred Owl,Strix varia,2018-09-26 20:15,Carlyle,27.4193766,-82.495428,2018
471,Northern Cardinal,Cardinalis cardinalis,2018-09-26 19:27,"3rd Ave NW, Naples, FL",26.2343405,-81.685195,2018
472,Laughing Gull,Leucophaeus atricilla,2018-09-26 19:25,Clearwater Beach/Pier 60 Park,27.9772246,-82.8288567,2018
473,Sandwich Tern,Thalasseus sandvicensis,2018-09-26 19:25,Clearwater Beach/Pier 60 Park,27.9772246,-82.8288567,2018
474,Brown Pelican,Pelecanus occidentalis,2018-09-26 19:25,Clearwater Beach/Pier 60 Park,27.9772246,-82.8288567,2018
475,Boat-tailed Grackle,Quiscalus major,2018-09-26 19:25,Clearwater Beach/Pier 60 Park,27.9772246,-82.8288567,2018
476,Mourning Dove,Zenaida macroura,2018-09-26 19:20,Stearns Park,27.8857995,-82.2273982,2018
477,Chimney Swift,Chaetura pelagica,2018-09-26 19:20,Stearns Park,27.8857995,-82.2273982,2018
478,Wood Stork,Mycteria americana,2018-09-26 19:19,"9800 International Drive, Orlando, Florida, US (28.422, -81.459)",28.4220907,-81.4585892,2018
479,Great Egret,Ardea alba,2018-09-26 19:19,"9800 International Drive, Orlando, Florida, US (28.422, -81.459)",28.4220907,-81.4585892,2018
480,Snowy Egret,Egretta thula,2018-09-26 19:19,"9800 International Drive, Orlando, Florida, US (28.422, -81.459)",28.4220907,-81.4585892,2018
481,Cooper's Hawk,Accipiter cooperii,2018-09-26 19:15,US-Florida-Cape Coral-4832 Leonard St - 26.561x-81.953,26.5611138,-81.9526142,2018
482,Common Nighthawk,Chordeiles minor,2018-09-26 19:14,IRCO Fellsmere - N end Broadway,27.773782,-80.601086,2018
483,Osprey,Pandion haliaetus,2018-09-26 19:14,IRCO Fellsmere - N end Broadway,27.773782,-80.601086,2018
484,Blue Jay,Cyanocitta cristata,2018-09-26 19:07,IRCO Fellsmere - N end Broadway,27.773782,-80.601086,2018
485,Egyptian Goose,Alopochen aegyptiaca,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
486,Muscovy Duck,Cairina moschata,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
487,Mallard,Anas platyrhynchos,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
488,Eurasian Collared-Dove,Streptopelia decaocto,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
489,White Ibis,Eudocimus albus,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
490,Fish Crow,Corvus ossifragus,2018-09-26 19:05,"Alderman Rd, Palm Harbor US-FL (28.0934,-82.7302)",28.093419,-82.730171,2018
491,Northern Mockingbird,Mimus polyglottos,2018-09-26 19:05,"Promenade, Kendale Lakes",25.6862286,-80.4274803,2018
492,Wood Duck,Aix sponsa,2018-09-26 19:00,Bermuda Pond,28.0224313,-80.6112286,2018
493,Mottled Duck,Anas fulvigula,2018-09-26 19:00,Bermuda Pond,28.0224313,-80.6112286,2018
494,Mallard x Mottled Duck (hybrid),Anas platyrhynchos x fulvigula,2018-09-26 19:00,Bermuda Pond,28.0224313,-80.6112286,2018
495,Great Blue Heron,Ardea herodias,2018-09-26 19:00,Bermuda Pond,28.0224313,-80.6112286,2018
496,Blue-gray Gnatcatcher,Polioptila caerulea,2018-09-26 19:00,NW 26th St,29.6527547,-82.3615621,2018
497,Rock Pigeon,Columba livia,2018-09-26 18:59,Melbourne Beach--Howard E. Futch Memorial Park,28.1219905,-80.5760479,2018
498,Ruddy Turnstone,Arenaria interpres,2018-09-26 18:59,Melbourne Beach--Howard E. Futch Memorial Park,28.1219905,-80.5760479,2018
499,Sanderling,Calidris alba,2018-09-26 18:59,Melbourne Beach--Howard E. Futch Memorial Park,28.1219905,-80.5760479,2018
500,Red-bellied Woodpecker,Melanerpes carolinus,2018-09-26 18:59,Little Marsh Island--Shell Bay,30.3963423,-81.4990819,2018
501,Black-bellied Whistling-Duck,Dendrocygna autumnalis,2018-09-26 18:50,"Barna Ave area off of 405,Titusville,Florida",28.5287339,-80.8282614,2018
502,Roseate Spoonbill,Platalea ajaja,2018-09-26 18:50,"Barna Ave area off of 405,Titusville,Florida",28.5287339,-80.8282614,2018
503,Pileated Woodpecker,Dryocopus pileatus,2018-09-26 18:50,"Barna Ave area off of 405,Titusville,Florida",28.5287339,-80.8282614,2018
504,Little Blue Heron,Egretta caerulea,2018-09-26 18:47,Dave and Tammy's House (Restricted Access),26.573469,-81.840608,2018
505,Acadian Flycatcher,Empidonax virescens,2018-09-26 18:47,Dave and Tammy's House (Restricted Access),26.573469,-81.840608,2018
506,Red-eyed Vireo,Vireo olivaceus,2018-09-26 18:47,Dave and Tammy's House (Restricted Access),26.573469,-81.840608,2018
507,Palm Warbler,Setophaga palmarum,2018-09-26 18:47,32159 Lady Lake,28.9283237,-81.9226761,2018
508,Prairie Warbler,Setophaga discolor,2018-09-26 18:47,32159 Lady Lake,28.9283237,-81.9226761,2018
509,Common Grackle,Quiscalus quiscula,2018-09-26 18:31,IRCO Fellsmere House,27.7620206,-80.5929914,2018
510,Ovenbird,Seiurus aurocapilla,2018-09-26 18:31,IRCO Fellsmere House,27.7620206,-80.5929914,2018
511,Royal Tern,Thalasseus maximus,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
512,Green Heron,Butorides virescens,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
513,Downy Woodpecker,Dryobates pubescens,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
514,Eastern Kingbird,Tyrannus tyrannus,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
515,Brown Thrasher,Toxostoma rufum,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
516,American Redstart,Setophaga ruticilla,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
517,Northern Parula,Setophaga americana,2018-09-26 18:26,Spanish River Park,26.3829,-80.0692,2018
518,Common Gallinule,Gallinula galeata,2018-09-26 18:25,US-Florida-Wekiva Springs-Wekiva Springs Road Pond,28.689948,-81.4066647,2018
519,Carolina Chickadee,Poecile carolinensis,2018-09-26 18:25,"3744 NE 58th Ter Silver Springs,FL",29.225407,-82.0529687,2018
520,Tufted Titmouse,Baeolophus bicolor,2018-09-26 18:25,"3744 NE 58th Ter Silver Springs,FL",29.225407,-82.0529687,2018
521,Blue-winged Teal,Spatula discors,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
522,American Oystercatcher,Haematopus palliatus,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
523,Black-bellied Plover,Pluvialis squatarola,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
524,Snowy Plover,Charadrius nivosus,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
525,Semipalmated Plover,Charadrius semipalmatus,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
526,Red Knot,Calidris canutus,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
527,Baird's Sandpiper,Calidris bairdii,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
528,Least Sandpiper,Calidris minutilla,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
529,Pectoral Sandpiper,Calidris melanotos,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
530,Semipalmated Sandpiper,Calidris pusilla,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
531,Western Sandpiper,Calidris mauri,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
532,Willet,Tringa semipalmata,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
533,Common Tern,Sterna hirundo,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
534,Forster's Tern,Sterna forsteri,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
535,Elegant Tern,Thalasseus elegans,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
536,Black Skimmer,Rynchops niger,2018-09-26 18:24,Siesta Key Public Beach,27.2643958,-82.5517845,2018
537,Pied-billed Grebe,Podilymbus podiceps,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
538,Clapper Rail,Rallus crepitans,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
539,Wilson's Plover,Charadrius wilsonia,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
540,Greater Yellowlegs,Tringa melanoleuca,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
541,Caspian Tern,Hydroprogne caspia,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
542,Double-crested Cormorant,Phalacrocorax auritus,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
543,Tricolored Heron,Egretta tricolor,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
544,Belted Kingfisher,Megaceryle alcyon,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
545,Gray Kingbird,Tyrannus dominicensis,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
546,Eastern Bluebird,Sialia sialis,2018-09-26 18:20,Crowder Road Landing,30.507019,-84.313385,2018
547,Red-winged Blackbird,Agelaius phoeniceus,2018-09-26 18:20,Crowder Road Landing,30.507019,-84.313385,2018
548,Common Yellowthroat,Geothlypis trichas,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
549,Yellow Warbler,Setophaga petechia,2018-09-26 18:20,St. Marks NWR--Lighthouse Pool & Flats,30.0742182,-84.1799551,2018
550,Common Ground Dove,Columbina passerina,2018-09-26 18:15,18384 Poston Ave.,26.9825486,-82.1442537,2018
551,Yellow-bellied Flycatcher,Empidonax flaviventris,2018-09-26 18:15,18384 Poston Ave.,26.9825486,-82.1442537,2018
552,Carolina Wren,Thryothorus ludovicianus,2018-09-26 18:15,18384 Poston Ave.,26.9825486,-82.1442537,2018
553,Yellow-throated Warbler,Setophaga dominica,2018-09-26 18:15,18384 Poston Ave.,26.9825486,-82.1442537,2018
554,Anhinga,Anhinga anhinga,2018-09-26 18:07,John C. and Mariana Jones Hungryland Wildlife and Environmental Area,26.9637321,-80.2879786,2018
555,Glossy Ibis,Plegadis falcinellus,2018-09-26 18:07,John C. and Mariana Jones Hungryland Wildlife and Environmental Area,26.9637321,-80.2879786,2018
556,Black Vulture,Coragyps atratus,2018-09-26 18:06,US-Florida-Lake Mary-615 Crescent Executive Ct,28.7630695,-81.3595694,2018
557,Red-shouldered Hawk,Buteo lineatus,2018-09-26 18:06,US-Florida-Lake Mary-615 Crescent Executive Ct,28.7630695,-81.3595694,2018
558,Red-tailed Hawk,Buteo jamaicensis,2018-09-26 18:06,Pine Meadows Conservation Area (Small Game Hunt Area),28.88406,-81.66308,2018
559,White-eyed Vireo,Vireo griseus,2018-09-26 18:06,Pine Meadows Conservation Area (Small Game Hunt Area),28.88406,-81.66308,2018
560,American Crow,Corvus brachyrhynchos,2018-09-26 18:06,Pine Meadows Conservation Area (Small Game Hunt Area),28.88406,-81.66308,2018
561,Pine Warbler,Setophaga pinus,2018-09-26 18:06,Pine Meadows Conservation Area (Small Game Hunt Area),28.88406,-81.66308,2018
562,Stilt Sandpiper,Calidris himantopus,2018-09-26 18:05,Nokomis Public Beach,27.1237238,-82.4703795,2018
563,Northern Flicker,Colaptes auratus,2018-09-26 18:01,Stearns Park,27.8857995,-82.2273982,2018
564,House Finch,Haemorhous mexicanus,2018-09-26 18:01,Stearns Park,27.8857995,-82.2273982,2018
565,Turkey Vulture,Cathartes aura,2018-09-26 18:00,Carter's Woods [Private],28.4390157,-82.4516523,2018
566,Eastern Wood-Pewee,Contopus virens,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
567,Least Flycatcher,Empidonax minimus,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
568,European Starling,Sturnus vulgaris,2018-09-26 18:00,Carter's Woods [Private],28.4390157,-82.4516523,2018
569,Gray Catbird,Dumetella carolinensis,2018-09-26 18:00,Carter's Woods [Private],28.4390157,-82.4516523,2018
570,Swainson's Thrush,Catharus ustulatus,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
571,Black-and-white Warbler,Mniotilta varia,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
572,Black-throated Blue Warbler,Setophaga caerulescens,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
573,warbler sp. (Parulidae sp.),Parulidae sp.,2018-09-26 18:00,Carter's Woods [Private],28.4390157,-82.4516523,2018
574,Summer Tanager,Piranga rubra,2018-09-26 18:00,Kiwanis Park,26.9845561,-82.1324158,2018
575,Ruby-throated Hummingbird,Archilochus colubris,2018-09-26 17:59,1579 fernando dr-backyard feeders,30.4608676,-84.2751027,2018
576,Veery,Catharus fuscescens,2018-09-26 17:59,1579 fernando dr-backyard feeders,30.4608676,-84.2751027,2018
577,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2018-09-26 17:57,US-FL-Longwood-716 Cristaldi Way - 28.6774x-81.4415,28.677418,-81.44152,2018
578,Purple Gallinule,Porphyrio martinica,2018-09-26 17:55,"34731, Fruitland Park US-FL (28.8457,-81.9533)",28.84573,-81.953308,2018
579,Sandhill Crane,Antigone canadensis,2018-09-26 17:55,"34731, Fruitland Park US-FL (28.8457,-81.9533)",28.84573,-81.953308,2018
580,Killdeer,Charadrius vociferus,2018-09-26 17:55,"34731, Fruitland Park US-FL (28.8457,-81.9533)",28.84573,-81.953308,2018
581,Semipalmated/Western Sandpiper,Calidris pusilla/mauri,2018-09-26 17:55,"34731, Fruitland Park US-FL (28.8457,-81.9533)",28.84573,-81.953308,2018
582,Bald Eagle,Haliaeetus leucocephalus,2018-09-26 17:55,"34731, Fruitland Park US-FL (28.8457,-81.9533)",28.84573,-81.953308,2018
583,Canada Goose,Branta canadensis,2018-09-26 17:53,Harriman Circle Park,30.4745686,-84.2529586,2018
584,Brown-headed Nuthatch,Sitta pusilla,2018-09-26 17:53,Harriman Circle Park,30.4745686,-84.2529586,2018
585,Baltimore Oriole,Icterus galbula,2018-09-26 17:53,Harriman Circle Park,30.4745686,-84.2529586,2018
586,Limpkin,Aramus guarauna,2018-09-26 17:50,John Prince Park,26.6012,-80.0828,2018
587,American Kestrel,Falco sparverius,2018-09-26 17:50,John Prince Park,26.6012,-80.0828,2018
588,Northern Waterthrush,Parkesia noveboracensis,2018-09-26 17:47,Enchanted Forest Elaine Gordon Park,25.9016959,-80.1642323,2018
589,Cape May Warbler,Setophaga tigrina,2018-09-26 17:47,Enchanted Forest Elaine Gordon Park,25.9016959,-80.1642323,2018
590,Short-tailed Hawk,Buteo brachyurus,2018-09-26 17:38,Palmetto Bay Village Center,25.6056079,-80.3101176,2018
591,Spotted Sandpiper,Actitis macularius,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
592,Lesser Black-backed Gull,Larus fuscus,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
593,Magnificent Frigatebird,Fregata magnificens,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
594,Reddish Egret,Egretta rufescens,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
595,Yellow-crowned Night-Heron,Nyctanassa violacea,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
596,Merlin,Falco columbarius,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
597,Peregrine Falcon,Falco peregrinus,2018-09-26 17:30,Dr. Von D. Mizell-Eula Johnson SP,26.0711624,-80.1124978,2018
598,Piping Plover,Charadrius melodus,2018-09-26 17:28,Siesta Key--Beach Access 5,27.2726991,-82.5676659,2018
599,Hooded Warbler,Setophaga citrina,2018-09-26 17:19,Elinor Klapp-Phipps Park,30.535666,-84.28821,2018
600,Blue Grosbeak,Passerina caerulea,2018-09-26 17:19,Elinor Klapp-Phipps Park,30.535666,-84.28821,2018
601,Loggerhead Shrike,Lanius ludovicianus,2018-09-26 17:15,Eagle Lakes Community Park,26.0773686,-81.7141414,2018
602,Florida Scrub-Jay,Aphelocoma coerulescens,2018-09-26 17:14,Prairie creek park,26.9860297,-81.8799019,2018
603,Wild Turkey,Meleagris gallopavo,2018-09-26 17:10,Ocklawaha Prairie Restoration Area- New South Entrance,29.0809783,-81.8889621,2018
604,Eastern Towhee,Pipilo erythrophthalmus,2018-09-26 17:10,Indrio Savannahs (St. Lucie),27.529328,-80.3616965,2018
605,White-winged Dove,Zenaida asiatica,2018-09-26 17:00,"1865 emerson ave, Bartow Fl",27.8762125,-81.8489838,2018
606,House Sparrow,Passer domesticus,2018-09-26 17:00,"1865 emerson ave, Bartow Fl",27.8762125,-81.8489838,2018
607,Nanday Parakeet,Aratinga nenday,2018-09-26 16:42,Pinecraft Park,27.3189746,-82.5037765,2018
608,Accipiter sp.,Accipiter sp.,2018-09-26 16:40,Markham Park,26.1279694,-80.3596902,2018
609,Monk Parakeet,Myiopsitta monachus,2018-09-26 16:40,Markham Park,26.1279694,-80.3596902,2018
610,Blackburnian Warbler,Setophaga fusca,2018-09-26 16:39,Dave and Tammy's House (Restricted Access),26.573469,-81.840608,2018
611,Worm-eating Warbler,Helmitheros vermivorum,2018-09-26 16:30,Palmetto Bay neighborhood,25.6197038,-80.3139853,2018
612,Ring-necked Duck,Aythya collaris,2018-09-26 16:00,"2115 Callaway Dr, The Villages, FL",28.9181439,-82.0059548,2018
